id,date_cutoff,date_completion,publication_any,publication_article,publication_preprint,publication_summary,publication_interim_any,date_publication_any,date_publication_article,date_publication_preprint,date_publication_summary,date_publication_interim_any,time_publication_any,time_publication_article,time_publication_preprint,time_publication_summary,time_publication_interim_any
tri06497,2021-07-01,2021-01-01,TRUE,TRUE,FALSE,FALSE,TRUE,2021-08-12,2021-08-12,NA,NA,2021-08-12,223,223,181,181,223
tri06498,2021-07-01,2020-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,212,212,212,212,212
tri06507,2021-07-01,2021-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,1,1,1
tri06516,2021-07-01,2020-10-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,273,273,273,273,273
tri06519,2021-07-01,2020-06-01,TRUE,TRUE,FALSE,FALSE,TRUE,2021-08-04,2021-08-04,NA,NA,2021-08-04,429,429,395,395,429
tri06522,2021-07-01,2021-03-20,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,103,103,103,103,103
tri06523,2021-07-01,2021-02-05,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,146,146,146,146,146
tri06527,2021-07-01,2021-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,1,1,1
tri06529,2021-07-01,2021-01-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,181,181,181,181,181
tri06531,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri06533,2021-07-01,2021-02-15,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2021-07-08,136,136,136,136,143
tri06549,2021-07-01,2020-10-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,243,243,243,243,243
tri06555,2021-07-01,2021-02-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,150,150,150,150,150
tri06559,2021-07-01,2021-04-28,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,64,64,64,64,64
tri06561,2021-07-01,2021-03-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,93,93,93,93,93
tri06574,2021-07-01,2021-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,1,1,1
tri06592,2021-07-01,2020-09-30,TRUE,TRUE,TRUE,FALSE,TRUE,2020-10-27,2021-06-29,2020-10-27,NA,2020-10-27,27,272,27,274,27
tri06609,2021-07-01,2020-12-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,182,182,182,182,182
tri06615,2021-07-01,2021-04-24,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,68,68,68,68,68
tri06625,2021-07-01,2020-11-30,TRUE,FALSE,FALSE,TRUE,TRUE,2021-07-29,NA,NA,2021-07-29,2021-07-29,241,213,213,241,241
tri06629,2021-07-01,2021-04-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,62,62,62,62,62
tri06636,2021-07-01,2021-01-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,167,167,167,167,167
tri06641,2021-07-01,2021-04-09,TRUE,TRUE,FALSE,FALSE,TRUE,2021-03-05,2021-03-05,NA,NA,2021-03-05,-35,-35,83,83,-35
tri06642,2021-07-01,2021-04-29,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,63,63,63,63,63
tri06651,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri06655,2021-07-01,2020-12-01,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2021-03-15,212,212,212,212,104
tri06671,2021-07-01,2020-06-30,TRUE,TRUE,FALSE,FALSE,TRUE,2020-11-10,2020-11-10,NA,NA,2020-11-10,133,133,366,366,133
tri06674,2021-07-01,2020-11-01,TRUE,TRUE,FALSE,FALSE,TRUE,2021-06-11,2021-06-11,NA,NA,2021-06-11,222,222,242,242,222
tri06675,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri06679,2021-07-01,2021-06-29,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,2,2,2,2,2
tri06681,2021-07-01,2021-05-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,31,31,31,31,31
tri06694,2021-07-01,2021-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,1,1,1
tri06699,2021-07-01,2021-05-06,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,56,56,56,56,56
tri06704,2021-07-01,2021-05-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,61,61,61,61,61
tri06705,2021-07-01,2021-01-13,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,169,169,169,169,169
tri06714,2021-07-01,2020-10-06,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,268,268,268,268,268
tri06718,2021-07-01,2021-03-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,108,108,108,108,108
tri06721,2021-07-01,2020-11-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,213,213,213,213,213
tri06724,2021-07-01,2021-05-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,61,61,61,61,61
tri06727,2021-07-01,2021-02-19,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,132,132,132,132,132
tri06729,2021-07-01,2021-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,1,1,1
tri06736,2021-07-01,2021-05-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,61,61,61,61,61
tri06745,2021-07-01,2021-01-04,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,178,178,178,178,178
tri06750,2021-07-01,2021-05-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,31,31,31,31,31
tri06753,2021-07-01,2021-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,1,1,1
tri06758,2021-07-01,2021-02-06,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,145,145,145,145,145
tri06762,2021-07-01,2021-06-13,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,18,18,18,18,18
tri06767,2021-07-01,2020-11-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,213,213,213,213,213
tri06774,2021-07-01,2021-06-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,16,16,16,16,16
tri06777,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri06779,2021-07-01,2021-06-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,16,16,16,16,16
tri06780,2021-07-01,2021-03-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,92,92,92,92,92
tri06782,2021-07-01,2021-02-08,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,143,143,143,143,143
tri06783,2021-07-01,2020-10-27,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,247,247,247,247,247
tri06786,2021-07-01,2020-12-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,182,182,182,182,182
tri06787,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri06788,2021-07-01,2020-07-30,TRUE,TRUE,TRUE,FALSE,TRUE,2020-02-01,2021-08-11,2020-02-01,NA,2020-02-01,-180,377,-180,336,-180
tri06789,2021-07-01,2020-12-12,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,201,201,201,201,201
tri06795,2021-07-01,2020-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,212,212,212,212,212
tri06796,2021-07-01,2021-04-29,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,63,63,63,63,63
tri06809,2021-07-01,2021-03-08,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,115,115,115,115,115
tri06814,2021-07-01,2021-03-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,122,122,122,122,122
tri06815,2021-07-01,2020-07-09,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,357,357,357,357,357
tri06816,2021-07-01,2021-05-19,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,43,43,43,43,43
tri06817,2021-07-01,2021-05-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,61,61,61,61,61
tri06823,2021-07-01,2021-05-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,32,32,32,32,32
tri06834,2021-07-01,2021-03-05,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,118,118,118,118,118
tri06836,2021-07-01,2021-02-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,136,136,136,136,136
tri06839,2021-07-01,2021-01-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,181,181,181,181,181
tri06841,2021-07-01,2021-05-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,31,31,31,31,31
tri06845,2021-07-01,2021-05-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,61,61,61,61,61
tri06851,2021-07-01,2020-12-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,182,182,182,182,182
tri06856,2021-07-01,2021-02-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,150,150,150,150,150
tri06861,2021-07-01,2021-03-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,93,93,93,93,93
tri06862,2021-07-01,2021-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,1,1,1
tri06864,2021-07-01,2021-04-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,91,91,91,91,91
tri06870,2021-07-01,2021-04-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,62,62,62,62,62
tri06883,2021-07-01,2021-04-18,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,74,74,74,74,74
tri06887,2021-07-01,2021-04-18,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,74,74,74,74,74
tri06890,2021-07-01,2021-06-28,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,3,3,3,3,3
tri06892,2021-07-01,2021-02-18,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,133,133,133,133,133
tri06896,2021-07-01,2021-01-08,TRUE,FALSE,TRUE,FALSE,TRUE,2021-07-02,NA,2021-07-02,NA,2021-07-02,175,174,175,174,175
tri06902,2021-07-01,2020-07-01,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2021-04-01,365,365,365,365,274
tri06906,2021-07-01,2021-02-28,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,123,123,123,123,123
tri06910,2021-07-01,2020-12-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,182,182,182,182,182
tri06918,2021-07-01,2021-06-27,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,4,4,4,4,4
tri06926,2021-07-01,2020-04-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,442,442,442,442,442
tri06932,2021-07-01,2020-09-02,TRUE,TRUE,TRUE,TRUE,TRUE,2021-01-27,2021-05-04,2021-02-24,2021-01-27,2021-01-27,147,244,175,147,147
tri06937,2021-07-01,2021-05-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,31,31,31,31,31
tri06938,2021-07-01,2021-03-04,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,119,119,119,119,119
tri06952,2021-07-01,2020-12-17,TRUE,FALSE,TRUE,FALSE,TRUE,2021-04-14,NA,2021-04-14,NA,2021-04-14,118,196,118,196,118
tri06954,2021-07-01,2021-01-25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,157,157,157,157,157
tri06955,2021-07-01,2020-10-22,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2020-12-22,252,252,252,252,61
tri06956,2021-07-01,2021-03-26,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,97,97,97,97,97
tri06971,2021-07-01,2020-12-21,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,192,192,192,192,192
tri06972,2021-07-01,2021-04-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,91,91,91,91,91
tri06976,2021-07-01,2021-05-06,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,56,56,56,56,56
tri06977,2021-07-01,2021-03-10,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,113,113,113,113,113
tri06979,2021-07-01,2021-01-22,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2021-06-10,160,160,160,160,139
tri06983,2021-07-01,2021-03-05,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,118,118,118,118,118
tri06988,2021-07-01,2021-04-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,62,62,62,62,62
tri06992,2021-07-01,2021-02-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,136,136,136,136,136
tri06998,2021-07-01,2021-02-26,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,125,125,125,125,125
tri07001,2021-07-01,2021-04-08,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,2021-05-28,84,84,84,84,50
tri07004,2021-07-01,2020-12-31,TRUE,TRUE,FALSE,FALSE,TRUE,2021-07-26,2021-07-26,NA,NA,2021-07-26,207,207,182,182,207
tri07005,2021-07-01,2021-04-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,91,91,91,91,91
tri07010,2021-07-01,2020-12-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,183,183,183,183,183
tri07011,2021-07-01,2020-12-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,183,183,183,183,183
tri07012,2021-07-01,2020-12-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,183,183,183,183,183
tri07015,2021-07-01,2021-03-28,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,95,95,95,95,95
tri07018,2021-07-01,2020-12-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,183,183,183,183,183
tri07021,2021-07-01,2021-02-18,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,133,133,133,133,133
tri07030,2021-07-01,2021-03-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,92,92,92,92,92
tri07034,2021-07-01,2021-02-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,150,150,150,150,150
tri07043,2021-07-01,2021-03-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,122,122,122,122,122
tri07046,2021-07-01,2021-03-24,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,99,99,99,99,99
tri07047,2021-07-01,2021-01-17,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,165,165,165,165,165
tri07058,2021-07-01,2021-05-05,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,57,57,57,57,57
tri07059,2021-07-01,2021-04-07,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,85,85,85,85,85
tri07070,2021-07-01,2021-05-22,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,40,40,40,40,40
tri07074,2021-07-01,2021-04-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,62,62,62,62,62
tri07080,2021-07-01,2021-03-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,93,93,93,93,93
tri07082,2021-07-01,2020-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,212,212,212,212,212
tri07109,2021-07-01,2021-04-16,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,76,76,76,76,76
tri07114,2021-07-01,2020-10-31,TRUE,TRUE,FALSE,FALSE,TRUE,2021-05-26,2021-05-26,NA,NA,2021-05-26,207,207,243,243,207
tri07124,2021-07-01,2021-02-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,150,150,150,150,150
tri07126,2021-07-01,2021-04-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,62,62,62,62,62
tri07128,2021-07-01,2021-04-02,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,90,90,90,90,90
tri07134,2021-07-01,2021-04-18,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,74,74,74,74,74
tri07141,2021-07-01,2021-03-26,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,97,97,97,97,97
tri07156,2021-07-01,2021-03-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,92,92,92,92,92
tri07171,2021-07-01,2020-12-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,183,183,183,183,183
tri07177,2021-07-01,2021-04-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,91,91,91,91,91
tri07183,2021-07-01,2020-12-09,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,204,204,204,204,204
tri07193,2021-07-01,2021-01-14,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,168,168,168,168,168
tri07210,2021-07-01,2020-12-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,212,212,212,212,212
tri07216,2021-07-01,2021-03-04,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,119,119,119,119,119
tri07222,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri07288,2021-07-01,2021-05-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,61,61,61,61,61
tri07294,2021-07-01,2020-12-08,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,205,205,205,205,205
tri07300,2021-07-01,2020-11-25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,218,218,218,218,218
tri07338,2021-07-01,2021-04-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,91,91,91,91,91
tri07339,2021-07-01,2021-05-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,32,32,32,32,32
tri07346,2021-07-01,2021-03-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,92,92,92,92,92
tri07376,2021-07-01,2021-05-25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,37,37,37,37,37
tri07380,2021-07-01,2020-10-15,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,259,259,259,259,259
tri07385,2021-07-01,2021-01-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-07-16,2021-07-16,NA,NA,2021-07-16,182,182,167,167,182
tri07387,2021-07-01,2020-11-18,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,225,225,225,225,225
tri07390,2021-07-01,2021-05-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,61,61,61,61,61
tri07395,2021-07-01,2021-04-05,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,87,87,87,87,87
tri07402,2021-07-01,2021-03-21,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,102,102,102,102,102
tri07408,2021-07-01,2020-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,366,366,366,366,366
tri07423,2021-07-01,2021-06-17,TRUE,FALSE,TRUE,FALSE,TRUE,2021-07-24,NA,2021-07-24,NA,2021-07-24,37,14,37,14,37
tri07452,2021-07-01,2021-03-30,TRUE,FALSE,FALSE,TRUE,TRUE,2021-05-13,NA,NA,2021-05-13,2021-05-13,44,93,93,44,44
tri07455,2021-07-01,2021-02-28,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,123,123,123,123,123
tri07464,2021-07-01,2021-03-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,92,92,92,92,92
tri07511,2021-07-01,2021-02-24,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,127,127,127,127,127
tri07571,2021-07-01,2021-03-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,122,122,122,122,122
tri07580,2021-07-01,2021-05-30,TRUE,FALSE,TRUE,FALSE,TRUE,2021-07-29,NA,2021-07-29,NA,2021-07-29,60,32,60,32,60
tri07588,2021-07-01,2020-12-12,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,201,201,201,201,201
tri07591,2021-07-01,2021-04-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,62,62,62,62,62
tri07595,2021-07-01,2021-05-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,61,61,61,61,61
tri07601,2021-07-01,2021-02-28,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,123,123,123,123,123
tri07608,2021-07-01,2021-03-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,92,92,92,92,92
tri07614,2021-07-01,2021-01-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,151,151,151,151,151
tri07618,2021-07-01,2021-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,1,1,1
tri07629,2021-07-01,2021-04-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,91,91,91,91,91
tri07630,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri07637,2021-07-01,2021-03-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,122,122,122,122,122
tri07638,2021-07-01,2021-06-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,1,1,1,1,1
tri07654,2021-07-01,2020-09-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-02-01,2021-02-01,NA,NA,2021-02-01,139,139,289,289,139
tri07656,2021-07-01,2020-06-12,TRUE,TRUE,FALSE,FALSE,TRUE,2021-02-08,2021-02-08,NA,NA,2021-02-08,241,241,384,384,241
tri07662,2021-07-01,2020-12-17,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,196,196,196,196,196
tri07669,2021-07-01,2020-12-20,TRUE,TRUE,TRUE,FALSE,TRUE,2021-03-01,2021-05-27,2021-03-01,NA,2021-03-01,71,158,71,193,71
tri07686,2021-07-01,2021-05-20,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,42,42,42,42,42
tri07703,2021-07-01,2020-06-30,TRUE,TRUE,FALSE,FALSE,TRUE,2020-09-01,2020-09-01,NA,NA,2020-09-01,63,63,366,366,63
tri07748,2021-07-01,2020-12-20,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,193,193,193,193,193
tri07753,2021-07-01,2021-01-31,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,151,151,151,151,151
tri07768,2021-07-01,2020-08-01,TRUE,FALSE,TRUE,FALSE,TRUE,2021-07-06,NA,2021-07-06,NA,2021-07-06,339,334,339,334,339
tri07782,2021-07-01,2021-02-20,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,131,131,131,131,131
tri07790,2021-07-01,2020-12-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,183,183,183,183,183
tri07798,2021-07-01,2021-03-10,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,113,113,113,113,113
tri07809,2021-07-01,2020-12-21,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,192,192,192,192,192
tri07846,2021-07-01,2021-04-28,TRUE,FALSE,TRUE,FALSE,TRUE,2021-06-28,NA,2021-06-28,NA,2021-06-28,61,64,61,64,61
tri07877,2021-07-01,2021-03-17,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,106,106,106,106,106
tri07884,2021-07-01,2021-05-20,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,42,42,42,42,42
tri07893,2021-07-01,2021-04-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,91,91,91,91,91
tri07899,2021-07-01,2021-06-30,TRUE,FALSE,TRUE,FALSE,TRUE,2021-04-08,NA,2021-04-08,NA,2021-04-08,-83,1,-83,1,-83
tri07902,2021-07-01,2021-06-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,30,30,30,30,30
tri07910,2021-07-01,2021-03-25,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,98,98,98,98,98
tri07917,2021-07-01,2021-03-20,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,103,103,103,103,103
tri07919,2021-07-01,2021-05-01,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,61,61,61,61,61
tri07922,2021-07-01,2021-04-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,62,62,62,62,62
tri07946,2021-07-01,2021-04-30,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,62,62,62,62,62
tri07949,2021-07-01,2021-02-15,TRUE,TRUE,FALSE,FALSE,TRUE,2021-05-19,2021-05-19,NA,NA,2021-05-19,93,93,136,136,93
